route_id service_id trip_id trip_headsign direction_id block_id shape_id
P31 8 11121170 "East to New Carrollton" 0 L120 P31:06
P31 8 37187170 "West to Takoma Langley" 1 L120 P31:51
P31 8 27987170 "East to New Carrollton" 0 L120 P31:06
P31 8 30083170 "West to Takoma Langley" 1 L120 P31:51
P31 8 33126170 "East to New Carrollton" 0 L120 P31:06
P31 8 5335170 "West to Takoma Langley" 1 L120 P31:51
P31 8 20823170 "East to New Carrollton" 0 L120 P31:06
P31 8 19822170 "West to Takoma Langley" 1 L120 P31:51
P31 8 883170 "East to New Carrollton" 0 L120 P31:06
P31 8 33796170 "West to Takoma Langley" 1 L120 P31:51
P31 8 34921170 "East to New Carrollton" 0 L120 P31:06
P31 8 37497170 "West to Takoma Langley" 1 L120 P31:51
P31 8 32099170 "East to New Carrollton" 0 L120 P31:06
P32 9 4789150 "East to Greenbelt" 0 L120 P32:01
P31 9 673150 "West to Takoma Langley" 1 L120 P31:51
P31 9 32214150 "East to New Carrollton" 0 L120 P31:06
P31 9 12487150 "West to Takoma Langley" 1 L120 P31:51
P31 9 11121150 "East to New Carrollton" 0 L120 P31:06
P31 9 37187150 "West to Takoma Langley" 1 L120 P31:51
P31 9 27987150 "East to New Carrollton" 0 L120 P31:06
P31 9 30083150 "West to Takoma Langley" 1 L120 P31:51
P31 9 33126150 "East to New Carrollton" 0 L120 P31:06
P31 9 5335150 "West to Takoma Langley" 1 L120 P31:51
P31 9 20823150 "East to New Carrollton" 0 L120 P31:06
P31 9 19822150 "West to Takoma Langley" 1 L120 P31:51
P31 9 883150 "East to New Carrollton" 0 L120 P31:06
P31 9 33796150 "West to Takoma Langley" 1 L120 P31:51
P31 9 34921150 "East to New Carrollton" 0 L120 P31:06
P31 9 37497150 "West to Takoma Langley" 1 L120 P31:51
P31 9 32099150 "East to New Carrollton" 0 L120 P31:06
P72 10 3876080 "East to Bowie P+R" 0 L120 P72:03
P72 10 21885080 "West to Largo" 1 L120 P72:51
P31 11 673020 "West to Takoma Langley" 1 L120 P31:51
P31 11 32214020 "East to New Carrollton" 0 L120 P31:06
P31 11 12487020 "West to Takoma Langley" 1 L120 P31:51
P31 11 11121020 "East to New Carrollton" 0 L120 P31:06
P31 11 37187020 "West to Takoma Langley" 1 L120 P31:51
P31 11 27987020 "East to New Carrollton" 0 L120 P31:06
P31 11 30083020 "West to Takoma Langley" 1 L120 P31:51
P31 11 33126020 "East to New Carrollton" 0 L120 P31:06
P31 11 5335020 "West to Takoma Langley" 1 L120 P31:51
P31 11 20823020 "East to New Carrollton" 0 L120 P31:06
P31 11 19822020 "West to Takoma Langley" 1 L120 P31:51
P31 11 883020 "East to New Carrollton" 0 L120 P31:06
P31 11 33796020 "West to Takoma Langley" 1 L120 P31:51
P31 11 34921020 "East to New Carrollton" 0 L120 P31:06
P31 11 37497020 "West to Takoma Langley" 1 L120 P31:51
P31 11 32099020 "East to New Carrollton" 0 L120 P31:06
P31 12 673060 "West to Takoma Langley" 1 L120 P31:51
P31 12 32214060 "East to New Carrollton" 0 L120 P31:06
P31 12 12487060 "West to Takoma Langley" 1 L120 P31:51
P31 12 11121060 "East to New Carrollton" 0 L120 P31:06
P31 12 37187060 "West to Takoma Langley" 1 L120 P31:51
P31 12 27987060 "East to New Carrollton" 0 L120 P31:06
P31 12 30083060 "West to Takoma Langley" 1 L120 P31:51
P31 12 33126060 "East to New Carrollton" 0 L120 P31:06
P31 12 5335060 "West to Takoma Langley" 1 L120 P31:51
P31 12 20823060 "East to New Carrollton" 0 L120 P31:06
P31 12 19822060 "West to Takoma Langley" 1 L120 P31:51
P31 12 883060 "East to New Carrollton" 0 L120 P31:06
P31 12 33796060 "West to Takoma Langley" 1 L120 P31:51
P31 12 34921060 "East to New Carrollton" 0 L120 P31:06
P31 12 37497060 "West to Takoma Langley" 1 L120 P31:51
P31 12 32099060 "East to New Carrollton" 0 L120 P31:06
P72 13 3876010 "East to Bowie P+R" 0 L120 P72:03
P72 13 21885010 "West to Largo" 1 L120 P72:51
P14 14 39008070 "South to Deanwood" 1 L120 P14:51
P14 14 9346070 "North to Greenbelt" 0 L120 P14:03
P12 14 20510070 "North to Laurel" 0 L120 P12:03
P12 14 34448070 "South to Greenbelt" 1 L120 P12:51
P20 14 9615070 "South to New Carrollton" 1 L120 P20:51
P20 14 1055070 "North to Greenbelt" 0 L120 P20:07
P20 14 14022070 "South to New Carrollton" 1 L120 P20:51
P20 14 34238070 "North to Greenbelt" 0 L120 P20:07
P33 1 16803130 "North to Highview" 0 L121 P33:03
P33 1 5717130 "South to Brookland" 1 L121 P33:51
P33 1 3678130 "North to Highview" 0 L121 P33:03
P33 1 1962130 "South to Brookland" 1 L121 P33:51
P33 2 16803090 "North to Highview" 0 L121 P33:03
P33 2 5717090 "South to Brookland" 1 L121 P33:51
P33 2 3678090 "North to Highview" 0 L121 P33:03
P33 2 1962090 "South to Brookland" 1 L121 P33:51
P33 3 16803160 "North to Highview" 0 L121 P33:03
P33 3 5717160 "South to Brookland" 1 L121 P33:51
P33 3 3678160 "North to Highview" 0 L121 P33:03
P33 3 1962160 "South to Brookland" 1 L121 P33:51
P33 4 16803140 "North to Highview" 0 L121 P33:03
P33 4 5717140 "South to Brookland" 1 L121 P33:51
P33 4 3678140 "North to Highview" 0 L121 P33:03
P33 4 1962140 "South to Brookland" 1 L121 P33:51
P33 5 16803100 "North to Highview" 0 L121 P33:03
P33 5 5717100 "South to Brookland" 1 L121 P33:51
P33 5 3678100 "North to Highview" 0 L121 P33:03
P33 5 1962100 "South to Brookland" 1 L121 P33:51
P21 6 15483110 "North to Greenbelt" 0 L121 P21:05
P21 6 29130110 "South to New Carrollton" 1 L121 P21:51
P21 6 23351110 "North to Greenbelt" 0 L121 P21:05
P21 6 23734110 "South to New Carrollton" 1 L121 P21:51
P21 6 20423110 "North to Greenbelt" 0 L121 P21:05
P21 6 5584110 "South to New Carrollton" 1 L121 P21:51
P61 6 19713110 "South to Suitland" 1 L121 P61:51
P61 6 5786110 "North to New Carrollton" 0 L121 P61:03
P30 6 32828110 "West to Silver Spring" 1 L121 P30:51
P30 6 28496110 "East to New Carrollton" 0 L121 P30:05
P30 6 8318110 "West to Silver Spring" 1 L121 P30:51
P33 7 16803120 "North to Highview" 0 L121 P33:03
P33 7 5717120 "South to Brookland" 1 L121 P33:51
P33 7 3678120 "North to Highview" 0 L121 P33:03
P33 7 1962120 "South to Brookland" 1 L121 P33:51
P33 8 16803170 "North to Highview" 0 L121 P33:03
P33 8 5717170 "South to Brookland" 1 L121 P33:51
P33 8 3678170 "North to Highview" 0 L121 P33:03
P33 8 1962170 "South to Brookland" 1 L121 P33:51
P33 9 16803150 "North to Highview" 0 L121 P33:03
P33 9 5717150 "South to Brookland" 1 L121 P33:51
P33 9 3678150 "North to Highview" 0 L121 P33:03
P33 9 1962150 "South to Brookland" 1 L121 P33:51
P10 10 25325080 "North to College Park" 0 L121 P10:03
P10 10 31523080 "South to Rhode Island Av" 1 L121 P10:51
P1X 10 35243080 "North to IKEA Center" 0 L121 P1X:03
P1X 10 19572080 "South to Rhode Island Av" 1 L121 P1X:51
P1X 10 9190080 "North to IKEA Center" 0 L121 P1X:03
P1X 10 30167080 "South to Rhode Island Av" 1 L121 P1X:51
P1X 10 4363080 "North to IKEA Center" 0 L121 P1X:03
P33 11 16803020 "North to Highview" 0 L121 P33:03
P33 11 5717020 "South to Brookland" 1 L121 P33:51
P33 11 3678020 "North to Highview" 0 L121 P33:03
P33 11 1962020 "South to Brookland" 1 L121 P33:51
P33 12 16803060 "North to Highview" 0 L121 P33:03
P33 12 5717060 "South to Brookland" 1 L121 P33:51
P33 12 3678060 "North to Highview" 0 L121 P33:03
P33 12 1962060 "South to Brookland" 1 L121 P33:51
P10 13 25325010 "North to College Park" 0 L121 P10:03
P10 13 31523010 "South to Rhode Island Av" 1 L121 P10:51
P1X 13 35243010 "North to IKEA Center" 0 L121 P1X:03
P1X 13 19572010 "South to Rhode Island Av" 1 L121 P1X:51
P1X 13 9190010 "North to IKEA Center" 0 L121 P1X:03
P1X 13 30167010 "South to Rhode Island Av" 1 L121 P1X:51
P1X 13 4363010 "North to IKEA Center" 0 L121 P1X:03
P21 14 15483070 "North to Greenbelt" 0 L121 P21:05
P21 14 29130070 "South to New Carrollton" 1 L121 P21:51
P21 14 23351070 "North to Greenbelt" 0 L121 P21:05
P21 14 23734070 "South to New Carrollton" 1 L121 P21:51
P21 14 20423070 "North to Greenbelt" 0 L121 P21:05
P21 14 5584070 "South to New Carrollton" 1 L121 P21:51
P61 14 19713070 "South to Suitland" 1 L121 P61:51
P61 14 5786070 "North to New Carrollton" 0 L121 P61:03
P30 14 32828070 "West to Silver Spring" 1 L121 P30:51
P30 14 28496070 "East to New Carrollton" 0 L121 P30:05
P30 14 8318070 "West to Silver Spring" 1 L121 P30:51
P41 1 18546130 "East to Largo" 0 L122 P41:03
P41 1 20341130 "West to Capital Plaza" 1 L122 P41:51
P41 2 18546090 "East to Largo" 0 L122 P41:03
P41 2 20341090 "West to Capital Plaza" 1 L122 P41:51
P41 3 18546160 "East to Largo" 0 L122 P41:03
P41 3 20341160 "West to Capital Plaza" 1 L122 P41:51
P41 4 18546140 "East to Largo" 0 L122 P41:03
P41 4 20341140 "West to Capital Plaza" 1 L122 P41:51
P41 5 18546100 "East to Largo" 0 L122 P41:03
P41 5 20341100 "West to Capital Plaza" 1 L122 P41:51
P30 6 23237110 "West to Silver Spring" 1 L122 P30:51
P30 6 35008110 "East to New Carrollton" 0 L122 P30:05
P30 6 30553110 "West to Silver Spring" 1 L122 P30:51
P30 6 12974110 "East to New Carrollton" 0 L122 P30:05
P30 6 24292110 "West to Silver Spring" 1 L122 P30:51
P30 6 11383110 "East to New Carrollton" 0 L122 P30:05
P41 7 18546120 "East to Largo" 0 L122 P41:03
P41 7 20341120 "West to Capital Plaza" 1 L122 P41:51
P41 8 18546170 "East to Largo" 0 L122 P41:03
P41 8 20341170 "West to Capital Plaza" 1 L122 P41:51
P41 9 18546150 "East to Largo" 0 L122 P41:03
P41 9 20341150 "West to Capital Plaza" 1 L122 P41:51
P62 10 26942080 "North to Deanwood" 0 L122 P62:05
P62 10 8674080 "South to Branch Av" 1 L122 P62:51
P62 10 26634080 "North to Deanwood" 0 L122 P62:05
P62 10 32473080 "South to Branch Av" 1 L122 P62:51
P62 10 34024080 "North to Deanwood" 0 L122 P62:05
P62 10 7443080 "South to Branch Av" 1 L122 P62:51
P41 11 18546020 "East to Largo" 0 L122 P41:03
P41 11 20341020 "West to Capital Plaza" 1 L122 P41:51
P41 12 18546060 "East to Largo" 0 L122 P41:03
P41 12 20341060 "West to Capital Plaza" 1 L122 P41:51
P62 13 26942010 "North to Deanwood" 0 L122 P62:05
P62 13 8674010 "South to Branch Av" 1 L122 P62:51
P62 13 26634010 "North to Deanwood" 0 L122 P62:05
P62 13 32473010 "South to Branch Av" 1 L122 P62:51
P62 13 34024010 "North to Deanwood" 0 L122 P62:05
P62 13 7443010 "South to Branch Av" 1 L122 P62:51
P30 14 23237070 "West to Silver Spring" 1 L122 P30:51
P30 14 35008070 "East to New Carrollton" 0 L122 P30:05
P30 14 30553070 "West to Silver Spring" 1 L122 P30:51
P30 14 12974070 "East to New Carrollton" 0 L122 P30:05
P30 14 24292070 "West to Silver Spring" 1 L122 P30:51
P30 14 11383070 "East to New Carrollton" 0 L122 P30:05
P14 1 6008130 "North to Greenbelt" 0 L123 P14:03
P32 1 7157130 "West to Fort Totten" 1 L123 P32:51
P32 1 34784130 "East to Greenbelt" 0 L123 P32:03
P14 2 6008090 "North to Greenbelt" 0 L123 P14:03
P32 2 7157090 "West to Fort Totten" 1 L123 P32:51
P32 2 34784090 "East to Greenbelt" 0 L123 P32:03
P14 3 6008160 "North to Greenbelt" 0 L123 P14:03
P32 3 7157160 "West to Fort Totten" 1 L123 P32:51
P32 3 34784160 "East to Greenbelt" 0 L123 P32:03
P14 4 6008140 "North to Greenbelt" 0 L123 P14:03
P32 4 7157140 "West to Fort Totten" 1 L123 P32:51
P32 4 34784140 "East to Greenbelt" 0 L123 P32:03
P14 5 6008100 "North to Greenbelt" 0 L123 P14:03
P32 5 7157100 "West to Fort Totten" 1 L123 P32:51
P32 5 34784100 "East to Greenbelt" 0 L123 P32:03
P62 6 10283110 "North to Deanwood" 0 L123 P62:05
P62 6 16998110 "South to Branch Av" 1 L123 P62:51
P62 6 34154110 "North to Deanwood" 0 L123 P62:05
P62 6 4782110 "South to Branch Av" 1 L123 P62:51
P62 6 12929110 "North to Deanwood" 0 L123 P62:05
P62 6 30987110 "South to Branch Av" 1 L123 P62:51
P14 7 6008120 "North to Greenbelt" 0 L123 P14:03
P32 7 7157120 "West to Fort Totten" 1 L123 P32:51
P32 7 34784120 "East to Greenbelt" 0 L123 P32:03
P14 8 6008170 "North to Greenbelt" 0 L123 P14:03
P32 8 7157170 "West to Fort Totten" 1 L123 P32:51
P32 8 34784170 "East to Greenbelt" 0 L123 P32:03
P14 9 6008150 "North to Greenbelt" 0 L123 P14:03
P32 9 7157150 "West to Fort Totten" 1 L123 P32:51
P32 9 34784150 "East to Greenbelt" 0 L123 P32:03
P41 10 17080080 "East to Largo" 0 L123 P41:03
P41 10 14471080 "West to Capital Plaza" 1 L123 P41:51
P41 10 40246080 "East to Largo" 0 L123 P41:03
P41 10 24678080 "West to Capital Plaza" 1 L123 P41:51
P14 11 6008020 "North to Greenbelt" 0 L123 P14:03
P32 11 7157020 "West to Fort Totten" 1 L123 P32:51
P32 11 34784020 "East to Greenbelt" 0 L123 P32:03
P14 12 6008060 "North to Greenbelt" 0 L123 P14:03
P32 12 7157060 "West to Fort Totten" 1 L123 P32:51
P32 12 34784060 "East to Greenbelt" 0 L123 P32:03
P41 13 17080010 "East to Largo" 0 L123 P41:03
P41 13 14471010 "West to Capital Plaza" 1 L123 P41:51
P41 13 40246010 "East to Largo" 0 L123 P41:03
P41 13 24678010 "West to Capital Plaza" 1 L123 P41:51
P62 14 10283070 "North to Deanwood" 0 L123 P62:05
P62 14 16998070 "South to Branch Av" 1 L123 P62:51
P62 14 34154070 "North to Deanwood" 0 L123 P62:05
P62 14 4782070 "South to Branch Av" 1 L123 P62:51
P62 14 12929070 "North to Deanwood" 0 L123 P62:05
P62 14 30987070 "South to Branch Av" 1 L123 P62:51
P12 1 23731130 "North to Laurel" 0 L124 P12:03
P12 1 24079130 "South to Greenbelt" 1 L124 P12:51
P21 1 38908130 "South to New Carrollton" 1 L124 P21:51
P21 1 30550130 "North to Greenbelt" 0 L124 P21:05
P21 1 26555130 "South to New Carrollton" 1 L124 P21:51
P21 1 19358130 "North to Greenbelt" 0 L124 P21:05
P21 1 28966130 "South to New Carrollton" 1 L124 P21:51
P21 1 29736130 "North to Greenbelt" 0 L124 P21:05
P14 1 31225130 "South to Deanwood" 1 L124 P14:51
P14 1 18025130 "North to Greenbelt" 0 L124 P14:03
P12 2 23731090 "North to Laurel" 0 L124 P12:03
P12 2 24079090 "South to Greenbelt" 1 L124 P12:51
P21 2 38908090 "South to New Carrollton" 1 L124 P21:51
P21 2 30550090 "North to Greenbelt" 0 L124 P21:05
P21 2 26555090 "South to New Carrollton" 1 L124 P21:51
P21 2 19358090 "North to Greenbelt" 0 L124 P21:05
P21 2 28966090 "South to New Carrollton" 1 L124 P21:51
P21 2 29736090 "North to Greenbelt" 0 L124 P21:05
P14 2 31225090 "South to Deanwood" 1 L124 P14:51
P14 2 18025090 "North to Greenbelt" 0 L124 P14:03
P12 3 23731160 "North to Laurel" 0 L124 P12:03
P12 3 24079160 "South to Greenbelt" 1 L124 P12:51
P21 3 38908160 "South to New Carrollton" 1 L124 P21:51
P21 3 30550160 "North to Greenbelt" 0 L124 P21:05
P21 3 26555160 "South to New Carrollton" 1 L124 P21:51
P21 3 19358160 "North to Greenbelt" 0 L124 P21:05
P21 3 28966160 "South to New Carrollton" 1 L124 P21:51
P21 3 29736160 "North to Greenbelt" 0 L124 P21:05
P14 3 31225160 "South to Deanwood" 1 L124 P14:51
P14 3 18025160 "North to Greenbelt" 0 L124 P14:03
P12 4 23731140 "North to Laurel" 0 L124 P12:03
P12 4 24079140 "South to Greenbelt" 1 L124 P12:51
P21 4 38908140 "South to New Carrollton" 1 L124 P21:51
P21 4 30550140 "North to Greenbelt" 0 L124 P21:05
P21 4 26555140 "South to New Carrollton" 1 L124 P21:51
P21 4 19358140 "North to Greenbelt" 0 L124 P21:05
P21 4 28966140 "South to New Carrollton" 1 L124 P21:51
P21 4 29736140 "North to Greenbelt" 0 L124 P21:05
P14 4 31225140 "South to Deanwood" 1 L124 P14:51
P14 4 18025140 "North to Greenbelt" 0 L124 P14:03
P12 5 23731100 "North to Laurel" 0 L124 P12:03
P12 5 24079100 "South to Greenbelt" 1 L124 P12:51
P21 5 38908100 "South to New Carrollton" 1 L124 P21:51
P21 5 30550100 "North to Greenbelt" 0 L124 P21:05
P21 5 26555100 "South to New Carrollton" 1 L124 P21:51
P21 5 19358100 "North to Greenbelt" 0 L124 P21:05
P21 5 28966100 "South to New Carrollton" 1 L124 P21:51
P21 5 29736100 "North to Greenbelt" 0 L124 P21:05
P14 5 31225100 "South to Deanwood" 1 L124 P14:51
P14 5 18025100 "North to Greenbelt" 0 L124 P14:03
P41 6 259110 "East to Largo" 0 L124 P41:03
P41 6 35950110 "West to Capital Plaza" 1 L124 P41:51
P12 7 23731120 "North to Laurel" 0 L124 P12:03
P12 7 24079120 "South to Greenbelt" 1 L124 P12:51
P21 7 38908120 "South to New Carrollton" 1 L124 P21:51
P21 7 30550120 "North to Greenbelt" 0 L124 P21:05
P21 7 26555120 "South to New Carrollton" 1 L124 P21:51
P21 7 19358120 "North to Greenbelt" 0 L124 P21:05
P21 7 28966120 "South to New Carrollton" 1 L124 P21:51
P21 7 29736120 "North to Greenbelt" 0 L124 P21:05
P14 7 31225120 "South to Deanwood" 1 L124 P14:51
P14 7 18025120 "North to Greenbelt" 0 L124 P14:03
P12 8 23731170 "North to Laurel" 0 L124 P12:03
P12 8 24079170 "South to Greenbelt" 1 L124 P12:51
P21 8 38908170 "South to New Carrollton" 1 L124 P21:51
P21 8 30550170 "North to Greenbelt" 0 L124 P21:05
P21 8 26555170 "South to New Carrollton" 1 L124 P21:51
P21 8 19358170 "North to Greenbelt" 0 L124 P21:05
P21 8 28966170 "South to New Carrollton" 1 L124 P21:51
P21 8 29736170 "North to Greenbelt" 0 L124 P21:05
P14 8 31225170 "South to Deanwood" 1 L124 P14:51
P14 8 18025170 "North to Greenbelt" 0 L124 P14:03
P12 9 23731150 "North to Laurel" 0 L124 P12:03
P12 9 24079150 "South to Greenbelt" 1 L124 P12:51
P21 9 38908150 "South to New Carrollton" 1 L124 P21:51
P21 9 30550150 "North to Greenbelt" 0 L124 P21:05
P21 9 26555150 "South to New Carrollton" 1 L124 P21:51
P21 9 19358150 "North to Greenbelt" 0 L124 P21:05
P21 9 28966150 "South to New Carrollton" 1 L124 P21:51
P21 9 29736150 "North to Greenbelt" 0 L124 P21:05
P14 9 31225150 "South to Deanwood" 1 L124 P14:51
P14 9 18025150 "North to Greenbelt" 0 L124 P14:03
P1X 10 40313080 "North to IKEA Center" 0 L124 P1X:03
P1X 10 55080 "South to Rhode Island Av" 1 L124 P1X:51
P10 10 30805080 "North to College Park" 0 L124 P10:03
P10 10 36364080 "South to Rhode Island Av" 1 L124 P10:51
P10 10 33469080 "North to College Park" 0 L124 P10:03
P10 10 27602080 "South to Rhode Island Av" 1 L124 P10:51
P10 10 9684080 "North to College Park" 0 L124 P10:03
P12 11 23731020 "North to Laurel" 0 L124 P12:03
P12 11 24079020 "South to Greenbelt" 1 L124 P12:51
P21 11 38908020 "South to New Carrollton" 1 L124 P21:51
P21 11 30550020 "North to Greenbelt" 0 L124 P21:05
P21 11 26555020 "South to New Carrollton" 1 L124 P21:51
P21 11 19358020 "North to Greenbelt" 0 L124 P21:05
P21 11 28966020 "South to New Carrollton" 1 L124 P21:51
P21 11 29736020 "North to Greenbelt" 0 L124 P21:05
P14 11 31225020 "South to Deanwood" 1 L124 P14:51
P14 11 18025020 "North to Greenbelt" 0 L124 P14:03
P12 12 23731060 "North to Laurel" 0 L124 P12:03
P12 12 24079060 "South to Greenbelt" 1 L124 P12:51
P21 12 38908060 "South to New Carrollton" 1 L124 P21:51
P21 12 30550060 "North to Greenbelt" 0 L124 P21:05
P21 12 26555060 "South to New Carrollton" 1 L124 P21:51
P21 12 19358060 "North to Greenbelt" 0 L124 P21:05
P21 12 28966060 "South to New Carrollton" 1 L124 P21:51
P21 12 29736060 "North to Greenbelt" 0 L124 P21:05
P14 12 31225060 "South to Deanwood" 1 L124 P14:51
P14 12 18025060 "North to Greenbelt" 0 L124 P14:03
P1X 13 40313010 "North to IKEA Center" 0 L124 P1X:03
P1X 13 55010 "South to Rhode Island Av" 1 L124 P1X:51
P10 13 30805010 "North to College Park" 0 L124 P10:03
P10 13 36364010 "South to Rhode Island Av" 1 L124 P10:51
P10 13 33469010 "North to College Park" 0 L124 P10:03
P10 13 27602010 "South to Rhode Island Av" 1 L124 P10:51
P10 13 9684010 "North to College Park" 0 L124 P10:03
P41 14 259070 "East to Largo" 0 L124 P41:03
P41 14 35950070 "West to Capital Plaza" 1 L124 P41:51
P41 1 17113130 "East to Largo" 0 L125 P41:03
P41 1 2610130 "West to Capital Plaza" 1 L125 P41:51
P41 2 17113090 "East to Largo" 0 L125 P41:03
P41 2 2610090 "West to Capital Plaza" 1 L125 P41:51
P41 3 17113160 "East to Largo" 0 L125 P41:03
P41 3 2610160 "West to Capital Plaza" 1 L125 P41:51
P41 4 17113140 "East to Largo" 0 L125 P41:03
P41 4 2610140 "West to Capital Plaza" 1 L125 P41:51
P41 5 17113100 "East to Largo" 0 L125 P41:03
P41 5 2610100 "West to Capital Plaza" 1 L125 P41:51
P1X 6 2377110 "North to IKEA Center" 0 L125 P1X:03
P1X 6 2718110 "South to Rhode Island Av" 1 L125 P1X:51
P1X 6 38852110 "North to IKEA Center" 0 L125 P1X:03
P1X 6 10586110 "South to Rhode Island Av" 1 L125 P1X:51
P1X 6 289110 "North to IKEA Center" 0 L125 P1X:03
P1X 6 3223110 "South to Rhode Island Av" 1 L125 P1X:51
P1X 6 17897110 "North to IKEA Center" 0 L125 P1X:03
P1X 6 8131110 "South to Rhode Island Av" 1 L125 P1X:51
P1X 6 25359110 "North to IKEA Center" 0 L125 P1X:03
P41 7 17113120 "East to Largo" 0 L125 P41:03
P41 7 2610120 "West to Capital Plaza" 1 L125 P41:51
P41 8 17113170 "East to Largo" 0 L125 P41:03
P41 8 2610170 "West to Capital Plaza" 1 L125 P41:51
P41 9 17113150 "East to Largo" 0 L125 P41:03
P41 9 2610150 "West to Capital Plaza" 1 L125 P41:51
P14 10 33233080 "South to Deanwood" 1 L125 P14:51
P14 10 34783080 "North to Greenbelt" 0 L125 P14:03
P14 10 39954080 "South to Deanwood" 1 L125 P14:51
P14 10 15873080 "North to Greenbelt" 0 L125 P14:03
P32 10 27720080 "West to Fort Totten" 1 L125 P32:51
P33 10 28633080 "North to Highview" 0 L125 P33:03
P33 10 40536080 "South to Brookland" 1 L125 P33:51
P41 11 17113020 "East to Largo" 0 L125 P41:03
P41 11 2610020 "West to Capital Plaza" 1 L125 P41:51
P41 12 17113060 "East to Largo" 0 L125 P41:03
P41 12 2610060 "West to Capital Plaza" 1 L125 P41:51
P14 13 33233010 "South to Deanwood" 1 L125 P14:51
P14 13 34783010 "North to Greenbelt" 0 L125 P14:03
P14 13 39954010 "South to Deanwood" 1 L125 P14:51
P14 13 15873010 "North to Greenbelt" 0 L125 P14:03
P32 13 27720010 "West to Fort Totten" 1 L125 P32:51
